episode,timestep,reward
98590,6014000,-29.8803
98622,6016000,-26.95
98655,6018000,-16.8273
98688,6020000,-31.8182
98721,6022000,-8.7409
98754,6024000,-26.1712
98786,6026000,-8.3781
98819,6028000,-17.9258
98852,6030000,-7.6788
98885,6032000,-10.2591
98918,6034000,-25.1667
98950,6036000,-19.9797
98983,6038000,-24.7818
99016,6040000,-16.5606
99049,6042000,-38.2955
99081,6044000,-6.7672
99114,6046000,-10.3182
99147,6048000,-27.3591
99180,6050000,-26.2242
99213,6052000,-24.6258
99245,6054000,-19.9266
99278,6056000,-32.8409
99311,6058000,-17.1758
99344,6060000,-26.9879
99377,6062000,-25.8273
99409,6064000,-7.3984
99442,6066000,-32.3242
99475,6068000,-14.6379
99508,6070000,-35.2773
99540,6072000,-23.5359
99573,6074000,-18.8712
99606,6076000,-19.3773
99639,6078000,-7.9015
99672,6080000,-18.2818
99704,6082000,-23.6578
99737,6084000,-32.9197
99770,6086000,-18.003
99803,6088000,-25.0212
99836,6090000,-20.6182
99868,6092000,-15.9734
99901,6094000,-19.5545
99934,6096000,-16.8924
99967,6098000,-21.5318
99999,6100000,-18.3547
100032,6102000,-23.2939
100065,6104000,-26.9227
100098,6106000,-32.3348
100131,6108000,-20.7045
100163,6110000,-28.8891
100196,6112000,-31.5318
100229,6114000,-23.6227
100262,6116000,-19.6242
100295,6118000,-14.2121
100327,6120000,-16.5062
100360,6122000,-22.0848
100393,6124000,-18.3015
100426,6126000,-16.9985
100459,6128000,-20.2091
100491,6130000,-14.3578
100524,6132000,-19.2227
100557,6134000,-22.9106
100590,6136000,-14.8894
100622,6138000,-21.5891
100655,6140000,-25.1333
100688,6142000,-12.6485
100721,6144000,-28.4364
100754,6146000,-21.6
100786,6148000,-22.2375
100819,6150000,-32.7106
100852,6152000,-13.35
100885,6154000,-10.403
100918,6156000,-28.15
100950,6158000,-31.6297
100983,6160000,-13.8803
101016,6162000,-23.8318
101049,6164000,-28.1485
101081,6166000,-4.3562
101114,6168000,-13.1121
101147,6170000,-13.6364
101180,6172000,-25.6985
101213,6174000,-26.2576
101245,6176000,-21.1328
101278,6178000,-41.1182
101311,6180000,-25.8364
101344,6182000,-47.6909
101377,6184000,-18.2894
101409,6186000,-21.1625
101442,6188000,-27.403
101475,6190000,-26.9788
101508,6192000,-20.4
101540,6194000,-22.7516
101573,6196000,-38.5394
101606,6198000,-24.8
101639,6200000,-21.7697
101672,6202000,-16.9742
101704,6204000,-23.5656
101737,6206000,-24.3591
101770,6208000,-23.3182
101803,6210000,-13.5879
101836,6212000,-28.4985
101868,6214000,-17.4484
101901,6216000,-36.4152
101934,6218000,-24.197
101967,6220000,-29.6606
101999,6222000,-11.2812
102032,6224000,-26.7697
102065,6226000,-27.4985
102098,6228000,-16.9561
102131,6230000,-29.6485
102163,6232000,-18.7422
102196,6234000,-16.9076
102229,6236000,-10.9
102262,6238000,-20.5561
102295,6240000,-43.5227
102327,6242000,-19.6016
102360,6244000,-16.8894
102393,6246000,-24.9894
102426,6248000,-35.7636
102459,6250000,-28.7485
102491,6252000,-13.9687
102524,6254000,-22.6621
102557,6256000,-25.3455
102590,6258000,-29.8288
102622,6260000,-37.1359
102655,6262000,-10.3621
102688,6264000,-27.1864
102721,6266000,-23.7682
102754,6268000,-27.2818
102786,6270000,-16.4625
102819,6272000,-25.5545
102852,6274000,-21.9
102885,6276000,-12.6758
102918,6278000,-23.6894
102950,6280000,-18.7484
102983,6282000,-5.2
103016,6284000,-10.1955
103049,6286000,-18.3803
103081,6288000,-24.8641
103114,6290000,-36.1273
103147,6292000,-19.1121
103180,6294000,-10.5712
103213,6296000,-22.3576
103245,6298000,-15.8437
103278,6300000,-35.6045
103311,6302000,-28.1197
103344,6304000,-30.0833
103377,6306000,-25.5894
103409,6308000,-16.7437
103442,6310000,-25.8379
103475,6312000,-14.7621
103508,6314000,-28.0939
103540,6316000,-14.5766
103573,6318000,-27.2591
103606,6320000,-23.7258
103639,6322000,-15.9182
103672,6324000,-22.6152
103704,6326000,-20.1562
103737,6328000,-14.5242
103770,6330000,-8.7848
103803,6332000,-21.1212
103836,6334000,-29.5606
103868,6336000,-21.4781
103901,6338000,-20.9803
103934,6340000,-34.9545
103967,6342000,-26.7667
103999,6344000,-33.0938
104032,6346000,-36.3258
104065,6348000,-22.5
104098,6350000,-17.9545
104131,6352000,-23.7167
104163,6354000,-24.7844
104196,6356000,-12.0303
104229,6358000,-21.6273
104262,6360000,-28.947
104295,6362000,-17.7424
104327,6364000,-17.7734
104360,6366000,-19.4379
104393,6368000,-12.5712
104426,6370000,-13.5848
104459,6372000,-37.4515
104491,6374000,-5.6094
104524,6376000,-30.7015
104557,6378000,-18.6909
104590,6380000,-28.5076
104622,6382000,-17.2062
104655,6384000,-35.1788
104688,6386000,-15.0606
104721,6388000,-0.0667
104754,6390000,-17.9833
104786,6392000,-15.3375
104819,6394000,-14.9303
104852,6396000,-25.5909
104885,6398000,-31.3394
104918,6400000,-16.2227
104950,6402000,-16.8375
104983,6404000,-19.9485
105016,6406000,-25.9621
105049,6408000,-30.8682
105081,6410000,-27.6562
105114,6412000,-13.8818
105147,6414000,-27.5576
105180,6416000,-16.8848
105213,6418000,-39.7121
105245,6420000,-42.8156
105278,6422000,-24.0227
105311,6424000,-10.1212
105344,6426000,-19.047
105377,6428000,-27.5303
105409,6430000,-15.0812
105442,6432000,-24.8667
105475,6434000,-1.1652
105508,6436000,-36.3848
105540,6438000,-18.7109
105573,6440000,-27.1667
105606,6442000,-24.4879
105639,6444000,-34.0773
105672,6446000,-23.1121
105704,6448000,-25.9344
105737,6450000,-28.4788
105770,6452000,-26.3258
105803,6454000,-40.4985
105836,6456000,-35.4727
105868,6458000,-25.7937
105901,6460000,-27.9561
105934,6462000,-18.7439
105967,6464000,-18.8273
105999,6466000,-25.6797
106032,6468000,-11.6985
106065,6470000,-30.4909
106098,6472000,-29.2136
106131,6474000,-18.6439
106163,6476000,-26.8828
106196,6478000,-30.8848
106229,6480000,-3.0288
106262,6482000,-42.4864
106295,6484000,-23.6924
106327,6486000,-33.5391
106360,6488000,-27.153
106393,6490000,-27.847
106426,6492000,-18.9545
106459,6494000,-14.8364
106491,6496000,-21.9766
106524,6498000,-18.3015
106557,6500000,-9.7652
106590,6502000,-15.4045
106622,6504000,-31.8437
106655,6506000,-31.1697
106688,6508000,-19.8439
106721,6510000,-15.4909
106754,6512000,-18.6939
106786,6514000,-20.9047
106819,6516000,-31.5591
106852,6518000,-23.2318
106885,6520000,-33.9045
106918,6522000,-19.5758
106950,6524000,-4.5187
106983,6526000,-20.9621
107016,6528000,-29.1621
107049,6530000,-22.6318
107081,6532000,-18.0656
107114,6534000,-24.7394
107147,6536000,-16.6318
107180,6538000,-33.5924
107213,6540000,-22.3879
107245,6542000,-34.65
107278,6544000,-22.8
107311,6546000,-15.6667
107344,6548000,-26.7788
107377,6550000,-16.9758
107409,6552000,-0.5531
107442,6554000,-15.5727
107475,6556000,-25.5682
107508,6558000,-21.5955
107540,6560000,-18.2484
107573,6562000,-17.2197
107606,6564000,-27.3167
107639,6566000,-17.253
107672,6568000,-24.0818
107704,6570000,-24.2781
107737,6572000,-30.9955
107770,6574000,-25.5424
107803,6576000,-33.3909
107836,6578000,-12.6788
107868,6580000,-24.1875
107901,6582000,-25.4167
107934,6584000,-14.9742
107967,6586000,-22.7182
107999,6588000,-29.8531
108032,6590000,-13.1606
108065,6592000,-29.4773
108098,6594000,-29.2348
108131,6596000,-15.9121
108163,6598000,-16.2359
108196,6600000,-42.0045
108229,6602000,-26.5424
108262,6604000,-19.2788
108295,6606000,-35.1
108327,6608000,-25.5547
108360,6610000,-35.9045
108393,6612000,-20.9
108426,6614000,-22.9197
108459,6616000,-30.5727
108491,6618000,-28.8047
108524,6620000,-28.547
108557,6622000,-31.0273
108590,6624000,-26.6515
108622,6626000,-20.7375
108655,6628000,-30.9015
108688,6630000,-11.9258
108721,6632000,-18.6697
108754,6634000,-19.4182
108786,6636000,-19.1297
108819,6638000,-24.9864
108852,6640000,-20.6227
108885,6642000,-36.2394
108918,6644000,-23.4167
108950,6646000,-16.4656
108983,6648000,-26.847
109016,6650000,-18.2909
109049,6652000,-23.3758
109081,6654000,-19.45
109114,6656000,-26.0561
109147,6658000,-6.0379
109180,6660000,-22.2879
109213,6662000,-6.4591
109245,6664000,-4.0812
109278,6666000,-5.5803
109311,6668000,-26.6652
109344,6670000,-36.5348
109377,6672000,-13.5288
109409,6674000,-30.675
109442,6676000,-25.0939
109475,6678000,-13.4455
109508,6680000,-18.0455
109540,6682000,-18.3781
109573,6684000,-15.2879
109606,6686000,-21.997
109639,6688000,-17.853
109672,6690000,-19.5455
109704,6692000,-11.4359
109737,6694000,-20.5242
109770,6696000,-28.2985
109803,6698000,-27.7576
109836,6700000,-26.9303
109868,6702000,-37.1672
109901,6704000,-35.4955
109934,6706000,-17.9439
109967,6708000,-23.7924
109999,6710000,-14.3094
110032,6712000,-26.7242
110065,6714000,-18.2848
110098,6716000,-32.2303
110131,6718000,-9.7485
110163,6720000,-10.1234
110196,6722000,-20.1288
110229,6724000,-20.5985
110262,6726000,-16.2955
110295,6728000,-12.9045
110327,6730000,-4.0047
110360,6732000,-16.7152
110393,6734000,-7.5258
110426,6736000,-23.9333
110459,6738000,-15.1621
110491,6740000,-12.9219
110524,6742000,-38.3242
110557,6744000,-19.6288
110590,6746000,-24.1424
110622,6748000,-42.7141
110655,6750000,-6.747
110688,6752000,-11.9242
110721,6754000,-27.5242
110754,6756000,-22.903
110786,6758000,-32.1828
110819,6760000,-17.997
110852,6762000,-29.753
110885,6764000,-23.5788
110918,6766000,-10.3591
110950,6768000,-29.875
110983,6770000,-12.6924
111016,6772000,-7.4621
111049,6774000,-19.8242
111081,6776000,-26.5375
111114,6778000,-6.4318
111147,6780000,-22.6061
111180,6782000,-28.8091
111213,6784000,-28.4697
111245,6786000,-10.675
111278,6788000,-17.453
111311,6790000,-11.2606
111344,6792000,-8.0545
111377,6794000,-13.0879
111409,6796000,-17.7766
111442,6798000,-15.0197
111475,6800000,-22.4561
111508,6802000,-21.997
111540,6804000,-15.0062
111573,6806000,-23.1167
111606,6808000,-40.9273
111639,6810000,-20.5833
111672,6812000,-21.9955
111704,6814000,-25.3953
111737,6816000,-22.4697
111770,6818000,-7.8591
111803,6820000,-26.9727
111836,6822000,-9.7697
111868,6824000,-25.1391
111901,6826000,-33.0682
111934,6828000,2.4348
111967,6830000,-20.7591
111999,6832000,-18.5422
112032,6834000,-39.3924
112065,6836000,-28.353
112098,6838000,-1.3773
112131,6840000,-4.4364
112163,6842000,-20.625
112196,6844000,-11.3121
112229,6846000,-14.2879
112262,6848000,-19.347
112295,6850000,-23.5106
112327,6852000,-22.6703
112360,6854000,-28.9106
112393,6856000,-15.8909
112426,6858000,-17.2848
112459,6860000,-10.7591
112491,6862000,-24.2437
112524,6864000,-21.7394
112557,6866000,-24.5561
112590,6868000,-22.0061
112622,6870000,-24.7062
112655,6872000,-19.853
112688,6874000,-30.5333
112721,6876000,-23.2909
112754,6878000,-17.9379
112786,6880000,-27.0109
112819,6882000,-4.0333
112852,6884000,-28.7697
112885,6886000,-30.5061
112918,6888000,-21.0712
112950,6890000,-23.0609
112983,6892000,-11.5788
113016,6894000,-15.3591
113049,6896000,-30.5833
113081,6898000,-27.7172
113114,6900000,-13.9242
113147,6902000,-9.2818
113180,6904000,-12.3394
113213,6906000,-27.9409
113245,6908000,-21.3672
113278,6910000,-23.7758
113311,6912000,-12.8091
113344,6914000,-25.4697
113377,6916000,-28.7167
113409,6918000,-12.9656
113442,6920000,-16.4773
113475,6922000,-19.8197
113508,6924000,-16.9348
113540,6926000,-28.4922
113573,6928000,-32.8636
113606,6930000,-26.4136
113639,6932000,-24.5394
113672,6934000,-31.5045
113704,6936000,-11.8984
113737,6938000,-26.0182
113770,6940000,-17.9833
113803,6942000,-35.1348
113836,6944000,-10.3515
113868,6946000,-20.6547
113901,6948000,-27.1015
113934,6950000,-16.9924
113967,6952000,-26.1182
113999,6954000,-18.8516
114032,6956000,-21.9909
114065,6958000,-19.2152
114098,6960000,-23.3955
114131,6962000,-16.1409
114163,6964000,-15.8312
114196,6966000,-20.2273
114229,6968000,-31.2712
114262,6970000,-25.3152
114295,6972000,-22.7576
114327,6974000,-15.8172
114360,6976000,-23.2591
114393,6978000,-23.4879
114426,6980000,-18.0288
114459,6982000,-29.6212
114491,6984000,-15.8469
114524,6986000,-5.1545
114557,6988000,-14.7045
114590,6990000,-19.7742
114622,6992000,-14.7453
114655,6994000,-34.5818
114688,6996000,-18.6985
114721,6998000,-14.2924
114754,7000000,-26.7303
114786,7002000,-28.2859
114819,7004000,-24.953
114852,7006000,-18.6879
114885,7008000,-24.1485
114918,7010000,-25.7045
114950,7012000,-12.2703
114983,7014000,-24.0788
115016,7016000,-19.3788
115049,7018000,-25.4106
115081,7020000,-17.9641
115114,7022000,-22.5818
115147,7024000,-19.7076
115180,7026000,-24.5682
115213,7028000,-25.1212
115245,7030000,-10.4594
115278,7032000,-7.7015
115311,7034000,-17.05
115344,7036000,-31.5061
115377,7038000,-19.3273
115409,7040000,-26.3859
115442,7042000,-19.1061
115475,7044000,-19.9848
115508,7046000,-22.2348
115540,7048000,-23.8172
115573,7050000,-27.4
115606,7052000,-25.2682
115639,7054000,-26.1167
115672,7056000,-0.9606
115704,7058000,-11.8844
115737,7060000,-21.0333
115770,7062000,-27.6742
115803,7064000,-13.2803
115836,7066000,-26.003
115868,7068000,-28.025
115901,7070000,-20.3015
115934,7072000,-25.4955
115967,7074000,-23.7682
115999,7076000,-20.9484
116032,7078000,-17.9955
116065,7080000,-18.0106
116098,7082000,-35.7364
116131,7084000,-16.2545
116163,7086000,-20.1453
116196,7088000,-28.7258
116229,7090000,-26.7848
116262,7092000,-16.2788
116295,7094000,-17.4848
116327,7096000,-21.6172
116360,7098000,-33.9561
116393,7100000,-15.3242
116426,7102000,-26.1091
116459,7104000,-28.6333
116491,7106000,-27.8359
116524,7108000,-17.1773
116557,7110000,-33.5864
116590,7112000,-17.4758
116622,7114000,-24.7766
116655,7116000,-22.4182
116688,7118000,-30.447
116721,7120000,-27.4742
116754,7122000,-26.0212
116786,7124000,-27.5406
116819,7126000,-33.8273
116852,7128000,-27.0727
116885,7130000,-29.9212
116918,7132000,-32.5333
116950,7134000,-23.3062
116983,7136000,-26.3273
117016,7138000,-20.247
117049,7140000,-24.1333
117081,7142000,-18.6422
117114,7144000,-20.7652
117147,7146000,-28.3864
117180,7148000,-14.4409
117213,7150000,-25.1318
117245,7152000,-23.4937
117278,7154000,-21.2924
117311,7156000,-14.1197
117344,7158000,-16.5758
117377,7160000,-33.253
117409,7162000,-16.2922
117442,7164000,-6.903
117475,7166000,-17.647
117508,7168000,-23.0591
117540,7170000,-27.1875
117573,7172000,-16.1636
117606,7174000,-27.7667
117639,7176000,-23.2621
117672,7178000,-23.7091
117704,7180000,-39.2016
117737,7182000,-16.9955
117770,7184000,-25.1167
117803,7186000,-41.2061
117836,7188000,-21.2485
117868,7190000,-24.4953
117901,7192000,-29.0727
117934,7194000,-37.7379
117967,7196000,-27.5939
117999,7198000,-12.7547
118032,7200000,-29.3545
118065,7202000,-4.4394
118098,7204000,-20.6636
118131,7206000,-17.5318
118163,7208000,-9.1203
118196,7210000,-14.5227
118229,7212000,-24.1879
118262,7214000,-14.9227
118295,7216000,-27.2864
118327,7218000,-23.4375
118360,7220000,-17.3136
118393,7222000,-34.0
118426,7224000,-21.2591
118459,7226000,-20.603
118491,7228000,-27.8141
118524,7230000,-31.3742
118557,7232000,-15.2197
118590,7234000,-14.8348
118622,7236000,-24.7016
118655,7238000,-5.6758
118688,7240000,-16.5591
118721,7242000,-12.7379
118754,7244000,-22.9394
118786,7246000,-18.4453
118819,7248000,-26.9379
118852,7250000,-19.2939
118885,7252000,-22.9485
118918,7254000,-33.4136
118950,7256000,-21.1562
118983,7258000,-16.2545
119016,7260000,-14.3273
119049,7262000,-15.4303
119081,7264000,-20.5609
119114,7266000,-25.4439
119147,7268000,-20.5985
119180,7270000,-11.0833
119213,7272000,-22.8727
119245,7274000,-22.6609
119278,7276000,-29.2227
119311,7278000,-16.9197
119344,7280000,-20.8045
119377,7282000,-17.1773
119409,7284000,-16.6312
119442,7286000,-18.8106
119475,7288000,-15.6258
119508,7290000,-37.297
119540,7292000,-16.8344
119573,7294000,-23.5152
119606,7296000,-20.6258
119639,7298000,-19.5576
119672,7300000,-41.0803
119704,7302000,-18.7266
119737,7304000,-26.8273
119770,7306000,-5.8091
119803,7308000,-13.5697
119836,7310000,-28.8242
119868,7312000,-23.0469
119901,7314000,-17.2288
119934,7316000,-27.8061
119967,7318000,-19.0424
119999,7320000,-28.6766
120032,7322000,-32.9818
120065,7324000,-26.6591
120098,7326000,-22.1712
120131,7328000,-12.8197
120163,7330000,-24.1141
120196,7332000,-27.3015
120229,7334000,-10.0
120262,7336000,-14.8939
120295,7338000,-28.0242
120327,7340000,-10.2516
120360,7342000,-21.4106
120393,7344000,1.2848
120426,7346000,-20.8258
120459,7348000,-2.4212
120491,7350000,-10.8875
120524,7352000,-3.6091
120557,7354000,-26.7152
120590,7356000,-25.3955
120622,7358000,-14.7203
120655,7360000,-28.3848
120688,7362000,-28.0576
120721,7364000,-14.4379
120754,7366000,-13.8818
120786,7368000,-10.6281
120819,7370000,-24.5136
120852,7372000,-18.3788
120885,7374000,-19.1106
120918,7376000,-16.9985
120950,7378000,-23.0844
120983,7380000,-17.5333
121016,7382000,-12.8788
121049,7384000,-22.2015
121081,7386000,-33.9406
121114,7388000,-6.8227
121147,7390000,-17.1727
121180,7392000,-5.9576
121213,7394000,-22.8636
121245,7396000,-9.6109
121278,7398000,-17.3364
121311,7400000,-15.3742
121344,7402000,-36.1
121377,7404000,-17.4758
121409,7406000,-7.6969
121442,7408000,-22.3697
121475,7410000,-37.9788
121508,7412000,-23.1833
121540,7414000,-32.4375
121573,7416000,-25.1833
121606,7418000,-18.9379
121639,7420000,-23.3879
121672,7422000,-26.5182
121704,7424000,-35.1734
121737,7426000,-23.7788
121770,7428000,-3.3818
121803,7430000,-15.9439
121836,7432000,-17.7667
121868,7434000,-18.3922
121901,7436000,-14.4364
121934,7438000,-20.8788
121967,7440000,-13.0909
121999,7442000,-17.1906
122032,7444000,-15.0091
122065,7446000,-21.0136
122098,7448000,-27.1576
122131,7450000,-4.0758
122163,7452000,-15.9594
122196,7454000,-23.7045
122229,7456000,-41.6485
122262,7458000,-30.2591
122295,7460000,-17.897
122327,7462000,-24.9516
122360,7464000,-22.3242
122393,7466000,-15.5818
122426,7468000,-21.9106
122459,7470000,-31.1061
122491,7472000,-30.4391
122524,7474000,-28.3061
122557,7476000,-9.1833
122590,7478000,-20.8106
122622,7480000,-26.1531
122655,7482000,-15.4697
122688,7484000,-10.4182
122721,7486000,-22.3848
122754,7488000,-17.3742
122786,7490000,-20.9469
122819,7492000,-19.4409
122852,7494000,-26.9939
122885,7496000,-30.9727
122918,7498000,-17.9455
122950,7500000,-12.225
122983,7502000,-13.1182
123016,7504000,-26.5409
123049,7506000,-19.0864
123081,7508000,-8.7672
123114,7510000,-27.8636
123147,7512000,-30.0439
123180,7514000,-28.9364
123213,7516000,-23.147
123245,7518000,-30.6328
123278,7520000,-0.9424
123311,7522000,-21.7894
123344,7524000,-18.6121
123377,7526000,-33.2061
123409,7528000,-31.2687
123442,7530000,-32.45
123475,7532000,-20.9
123508,7534000,-10.6136
123540,7536000,7.1859
123573,7538000,-13.4758
123606,7540000,-17.203
123639,7542000,-18.2091
123672,7544000,-13.7182
123704,7546000,-27.1703
123737,7548000,-18.9333
123770,7550000,-16.5894
123803,7552000,-14.9652
123836,7554000,-23.4818
123868,7556000,-25.7375
123901,7558000,-20.7879
123934,7560000,-20.7121
123967,7562000,-30.5939
123999,7564000,-19.0562
124032,7566000,-16.8788
124065,7568000,-19.9015
124098,7570000,-22.5515
124131,7572000,-18.1106
124163,7574000,-30.9656
124196,7576000,-21.7667
124229,7578000,-30.6939
124262,7580000,-22.4212
124295,7582000,-38.5652
124327,7584000,-15.2375
124360,7586000,-16.7045
124393,7588000,-23.3379
124426,7590000,-14.6288
124459,7592000,-16.35
124491,7594000,-16.1859
124524,7596000,-19.6561
124557,7598000,-13.7439
124590,7600000,-9.5561
124622,7602000,-18.3484
124655,7604000,-19.3212
124688,7606000,-25.4152
124721,7608000,-27.9258
124754,7610000,-13.903
124786,7612000,-31.7391
124819,7614000,-27.6667
124852,7616000,-25.5242
124885,7618000,-24.6515
124918,7620000,-26.2788
124950,7622000,-22.9109
124983,7624000,-7.8652
125016,7626000,-17.3409
125049,7628000,-15.3364
125081,7630000,-42.4984
125114,7632000,-13.8015
125147,7634000,-12.3258
125180,7636000,-24.0606
125213,7638000,-12.1258
125245,7640000,-18.0547
125278,7642000,-27.653
125311,7644000,-29.7515
125344,7646000,-29.4576
125377,7648000,-26.35
125409,7650000,-18.5437
125442,7652000,-15.3955
125475,7654000,-30.6288
125508,7656000,-6.1182
125540,7658000,-29.7703
125573,7660000,-30.1303
125606,7662000,-23.3333
125639,7664000,-13.5833
125672,7666000,-21.0
125704,7668000,-28.5594
125737,7670000,-15.1833
125770,7672000,-30.9136
125803,7674000,-23.9167
125836,7676000,-18.7439
125868,7678000,-33.5
125901,7680000,-35.197
125934,7682000,-1.3258
125967,7684000,-28.8182
125999,7686000,-23.0109
126032,7688000,-44.2485
126065,7690000,-25.6561
126098,7692000,-41.0167
126131,7694000,-15.2924
126163,7696000,-8.4078
126196,7698000,-32.0136
126229,7700000,-32.7545
126262,7702000,-29.3788
126295,7704000,-16.5348
126327,7706000,-20.1734
126360,7708000,-22.2636
126393,7710000,-28.4212
126426,7712000,-32.8879
126459,7714000,-18.797
126491,7716000,-18.9156
126524,7718000,-18.1682
126557,7720000,-16.5848
126590,7722000,-23.4197
126622,7724000,-24.5063
126655,7726000,-12.0621
126688,7728000,-12.1515
126721,7730000,-11.5333
126754,7732000,-33.9439
126786,7734000,-20.2547
126819,7736000,-30.0864
126852,7738000,-6.9152
126885,7740000,-25.9894
126918,7742000,-22.5409
126950,7744000,-35.9766
126983,7746000,-12.3924
127016,7748000,-21.6242
127049,7750000,-15.0379
127081,7752000,-21.8859
127114,7754000,-8.2258
127147,7756000,-20.9561
127180,7758000,-21.3636
127213,7760000,-29.7939
127245,7762000,-18.1328
127278,7764000,-33.0955
127311,7766000,-35.1
127344,7768000,-8.1788
127377,7770000,-17.8879
127409,7772000,-25.2469
127442,7774000,-21.4106
127475,7776000,-20.0652
127508,7778000,-25.6545
127540,7780000,-22.7
127573,7782000,-24.3727
127606,7784000,-24.0485
127639,7786000,-0.8061
127672,7788000,-13.2152
127704,7790000,-25.2203
127737,7792000,-18.5348
127770,7794000,-10.2045
127803,7796000,-20.5894
127836,7798000,-19.3303
127868,7800000,-33.6875
127901,7802000,-21.1318
127934,7804000,-30.0015
127967,7806000,-31.2455
127999,7808000,-19.2422
128032,7810000,-16.1318
128065,7812000,-34.5985
128098,7814000,-14.8515
128131,7816000,-26.2091
128163,7818000,-9.7453
128196,7820000,-25.5833
128229,7822000,-30.9909
128262,7824000,-16.1333
128295,7826000,-9.8788
128327,7828000,-3.9969
128360,7830000,-14.8364
128393,7832000,-16.2167
128426,7834000,-15.6924
128459,7836000,-4.5076
128491,7838000,-31.2219
128524,7840000,-29.2879
128557,7842000,-25.0242
128590,7844000,-17.1045
128622,7846000,-15.6281
128655,7848000,-39.4697
128688,7850000,-21.5485
128721,7852000,-25.4773
128754,7854000,-14.7121
128786,7856000,-33.0047
128819,7858000,-26.6439
128852,7860000,-23.0864
128885,7862000,-23.9333
128918,7864000,-15.7561
128950,7866000,-18.2875
128983,7868000,-20.0152
129016,7870000,-29.2621
129049,7872000,-17.053
129081,7874000,-30.7766
129114,7876000,-16.9515
129147,7878000,-29.4106
129180,7880000,-16.897
129213,7882000,-34.0439
129245,7884000,-13.5516
129278,7886000,-28.9515
129311,7888000,-17.4667
129344,7890000,-27.3394
129377,7892000,-24.1591
129409,7894000,-35.7422
129442,7896000,-24.3894
129475,7898000,-13.3894
129508,7900000,-35.4606
129540,7902000,-31.1125
129573,7904000,-22.3394
129606,7906000,-26.4485
129639,7908000,-19.7667
129672,7910000,-17.6258
129704,7912000,-19.5375
129737,7914000,-27.8182
129770,7916000,-13.0015
129803,7918000,-23.4955
129836,7920000,-24.2712
129868,7922000,-23.8938
129901,7924000,-23.8
129934,7926000,-26.6742
129967,7928000,-12.3182
129999,7930000,-16.7891
130032,7932000,-20.5939
130065,7934000,-19.8955
130098,7936000,-14.5288
130131,7938000,-19.7894
130163,7940000,-27.9859
130196,7942000,-26.2061
130229,7944000,-23.0045
130262,7946000,-32.6227
130295,7948000,-27.0091
130327,7950000,-11.0969
130360,7952000,-25.6712
130393,7954000,-27.2439
130426,7956000,-21.697
130459,7958000,-27.5758
130491,7960000,-11.1766
130524,7962000,-11.7545
130557,7964000,-21.0303
130590,7966000,-27.2606
130622,7968000,-7.3594
130655,7970000,-23.2636
130688,7972000,-24.0182
130721,7974000,-10.0424
130754,7976000,-21.0348
130786,7978000,-24.2422
130819,7980000,-20.8394
130852,7982000,-8.9258
130885,7984000,-13.3848
130918,7986000,-27.2924
130950,7988000,-24.0469
130983,7990000,-14.7697
131016,7992000,-20.3818
131049,7994000,-8.447
131081,7996000,-3.7578
131114,7998000,-16.4273
131147,8000000,-30.0273
131180,8002000,-23.9379
131213,8004000,-17.1212
131245,8006000,-6.1641
131278,8008000,-18.6545
131311,8010000,-10.2758
131344,8012000,-28.9985
131377,8014000,-21.5985
131409,8016000,-24.1187
131442,8018000,-24.1879
131475,8020000,-33.1394
131508,8022000,-25.3288
131540,8024000,-21.2797
131573,8026000,-25.4773
131606,8028000,-25.0939
131639,8030000,-16.5924
131672,8032000,-15.2045
131704,8034000,-27.4656
131737,8036000,-14.0924
131770,8038000,-23.8955
131803,8040000,-5.9061
131836,8042000,-22.7864
131868,8044000,-12.5641
131901,8046000,-29.8561
131934,8048000,-25.5182
131967,8050000,-30.6939
131999,8052000,-24.6406
132032,8054000,-32.4485
132065,8056000,-31.5985
132098,8058000,-19.1318
132131,8060000,-24.3909
132163,8062000,-29.1219
132196,8064000,-18.853
132229,8066000,-32.25
132262,8068000,-25.7273
132295,8070000,-14.047
132327,8072000,-34.9328
132360,8074000,-18.3667
132393,8076000,-21.2652
132426,8078000,-14.6045
132459,8080000,-29.1924
132491,8082000,-29.4562
132524,8084000,-15.8485
132557,8086000,-25.6515
132590,8088000,-8.3879
132622,8090000,-8.7828
132655,8092000,-21.8106
132688,8094000,-25.0227
132721,8096000,-22.4697
132754,8098000,-30.1333
132786,8100000,-24.4703
132819,8102000,-20.7955
132852,8104000,-12.2348
132885,8106000,-20.7273
132918,8108000,-14.8667
132950,8110000,-18.0437
132983,8112000,-26.5182
133016,8114000,-25.8788
133049,8116000,-27.9091
133081,8118000,-19.6734
133114,8120000,-38.0727
133147,8122000,-25.097
133180,8124000,-24.5136
133213,8126000,-16.0455
133245,8128000,-23.8562
133278,8130000,-18.3364
133311,8132000,-36.9
133344,8134000,-26.0864
133377,8136000,-25.8318
133409,8138000,-16.4406
133442,8140000,-33.4076
133475,8142000,-19.8879
133508,8144000,-27.7515
133540,8146000,-3.1812
133573,8148000,-37.9318
133606,8150000,-8.1
133639,8152000,-17.2894
133672,8154000,-17.2606
133704,8156000,-13.975
133737,8158000,-20.597
133770,8160000,-25.097
133803,8162000,-27.6621
133836,8164000,-7.0076
133868,8166000,-22.7344
133901,8168000,-23.2803
133934,8170000,-16.7273
133967,8172000,-13.1136
133999,8174000,-21.0312
134032,8176000,-26.7636
134065,8178000,-26.4455
